KIMBER,Bimbo,Cemex,Inbursa,Alfa,ICA,Elektra
31.62,39.73,14.76997,39.14,31.25,17.67,532.78
31.46,39.87,14.54003,39.18,30.14,17.8,518.18
31.52,38.84,13.98997,38.35,30.39,17.36,504.39
31.69,37.81,13.91998,37.31,30.51,17.19,519.6
31.47,39.16,13.70002,38.15,29.91,17.12,544.48
31.32,39.18,13.70002,37.97,29.39,17.16,559.82
30.7,39.8,13.89003,37.77,29.6,16.95,563.53
31.15,40.1,13.86996,39.41,29.99,16.95,566.87
30.19,40.87,14.28003,40.53,30.23,17.1,573.24
30.48,40.41,13.97999,39.98,29.88,16.95,567.84
30.12,40.3,14.02003,40.28,30.39,16.97,577.31
29.95,39.95,14.08004,40.82,30.21,16.52,579.55
29.56,39.23,13.82004,40.28,29.36,16.02,583.61
29.13,39.43,13.91,40.89,28.55,15.25,576.29
29.1,38.14,13.31002,38.65,27.47,15.57,564.28
29.1,38.14,13.31002,38.65,27.47,15.57,564.28
28.81,39.77,13.71999,40.01,29.44,15.16,556.45
28.99,39.03,13.06001,40.52,28.6,14.46,545.03
29.6,38.77,14.76997,40,28.88,14.84,547.92
30.42,39.33,14.69998,40.22,29.12,14.8,541.08
30.47,38.81,14.90996,39.97,29.72,14.36,529.44
29.9,38.92,14.56998,39.32,28.86,14.2,540
29.3,39.69,14.41003,38.59,27.94,13.75,533.81
30.25,40.55,14.83997,39.35,28.38,13.68,538.45
30.6,40.62,14.68002,39.69,28.22,13.24,537.22
30.57,40.46,14.64996,39.58,28.2,12.98,537.87
30.72,40.92,14.94002,40,27.42,12.28,537.67
31.46,42.14,14.69,39.79,27.89,12.53,534.7
31.63,42,14.79005,39.64,27.38,13.46,530.84
31.37,41.81,14.96997,39.68,28.62,14.14,527.69
30.79,42.94,15.12004,40.11,28.99,14.09,518.99
30.79,42.85,15.39002,41.43,30.62,14.08,513.89
30.57,42.35,15.20002,41.58,31.4,13.83,517.83
30.18,42.74,15.40999,42.48,32.53,13.81,511.45
30.45,42.22,15.14999,41.98,32.39,13.51,498.72
29.38,41.79,15.19003,42.18,31.98,13.21,507.81
29.29,41.92,14.95998,41.83,31.32,13.28,494.48
29.68,41.81,14.75999,41.35,31.32,12.68,475.73
29.39,41.13,14.93003,41.78,31.6,12.31,460.45
29.45,40.81,14.37997,41.14,30.82,12.91,439.2
29.99,41.64,14.40005,40.95,30.68,12.42,442.42
30.08,40.87,14.29002,40.07,29.81,12.15,440.43
30.15,41.82,14.42002,39.97,30.48,12.11,438.91
31.1,42.47,14.94002,40.17,31.68,13.37,435.42
31.01,42.5,14.95998,39.49,31.4,13.55,439.81
31.01,42.5,14.95998,39.49,31.4,13.55,439.81
30.3,42.08,14.77996,39.49,30.9,13.17,439.7
30.98,43.07,14.58995,40.62,31.76,13.12,448.86
30.75,42.81,14.29002,39.74,32.13,12.99,442.22
30.92,44.21,14.29002,39.75,32.41,13.41,434.49
30.6,43.91,14.43998,40,31.82,13.25,421.72
30.71,44.49,14.64996,39.99,31.68,13.14,411.49
30.01,43.78,14.56,39.07,31.58,12.9,411.25
30.49,42.49,14.31997,37.5,31.2,12.61,413.9
31.05,42.62,14.38996,38.85,31.55,12.4,405.34
31.63,43.13,14.50997,38.65,31.34,12.57,402.41
31.98,43.26,14.47004,38.52,30.8,12.42,394.54
32.35,43.22,13.7788,38.33,31.06,12.33,393.21
32.35,43.22,13.7788,38.33,31.06,12.33,393.21
32.35,43.22,13.7788,38.33,31.06,12.33,393.21
32.69,44.33,14.4519,39.52,31.86,12.78,405.22
32.61,44.04,14.5288,38.49,33.15,12.96,404.15
32.66,43.43,14.2308,39.39,33.53,13.06,402.71
31.77,42.99,14.2885,39.57,32.82,12.9,406.57
31.13,43,14.3077,39.66,32.21,12.55,402.43
31.23,42.78,14.3269,40.72,32.26,14.08,400.34
31.43,42.53,14.4038,40.35,32.91,14.78,399.21
31.28,42.74,14.7596,39.74,33.15,14.66,397.5
31.59,43.53,14.7115,40.22,33.13,14.66,398.58
31.59,42.69,14.5288,39.3,33.15,14.2,392.94
32.13,42.18,14.4712,39.13,33.04,13.98,392.12
32.13,42.67,14.5481,39.34,32.61,14.25,387.71
31.27,42.13,14.8269,39.02,32.61,14.25,404.05
31.69,43.19,14.9423,39.19,32.35,14.19,406.55
33.84,42.36,15.3077,39.32,32.6,14.17,409.06
34.01,42.1,15.4135,38.79,32.46,14.19,407.33
34.04,42.18,15.32,38.18,31.75,13.89,408.94
33.91,42.14,15.22,37.7,32.15,14.02,411.64
34.03,41.2,14.8,36.63,31.15,13.62,401.32
34.03,41.2,14.8,36.63,31.15,13.62,401.32
34.96,41.69,15.01,37.04,32.35,13.91,401.71
34.04,42.26,14.94,37.12,33.5,13.94,400.05
34.3,42.09,14.81,36.83,32.73,13.93,400.82
34.46,41.68,14.92,37.31,31.34,13.89,402.94
34.92,41.9,15.27,37.56,31.32,13.87,401.75
34.84,41.63,15.44,37.24,31.12,14.08,397.47
34.85,41.87,15.4,36.82,31.82,13.98,385.88
34.54,42.69,15.36,36.8,32,13.85,389.1
34.77,42.91,15.51,36.47,32.2,13.98,400.98
34.23,42.38,15.67,36.57,31.85,14.16,395.81
34.28,42.5,15.51,37.12,31.76,14.21,397.06
34.48,42.44,15.48,37.08,32.34,14,397.06
34.69,42.25,15.32,36.97,32.02,13.8,395.82
34.65,41.92,15.3,36.65,31.61,13.93,399.27
34.19,41.76,15,36.66,31.48,13.82,397.65
34.12,41.62,14.96,36.86,31.4,13.93,397.35
33.14,40.9,14.77,36.06,30.65,13.34,394.06
33.59,40.88,15.05,36.04,30.15,13.12,393.05
34.23,40.98,14.69,35.72,30.41,12.98,392.57
34.78,41.68,14.42,35.17,30.26,12.93,390.22
34.68,41.08,14.3,35.78,30.79,13.02,390.93
34.62,40.73,14.58,35.47,31.09,13.04,380.64
34.83,40.44,14.35,35.13,31.52,13.09,386.22
34.34,40.26,14.25,35.14,31.96,12.89,382.41
33.88,40.31,14.54,35.33,32.07,12.76,382.1
33.63,40.94,14.57,35.41,32.16,12.69,377.66
34.02,41.25,14.61,35.55,31.55,12.61,371.33
33.58,41.31,14.75,35.71,31.2,12.55,361.63
33.66,41.24,14.71,36.43,31.02,12.37,363.92
33.68,41.02,14.73,36.1,30.93,12.15,363.65
33.36,40.6,14.56,35.43,30.24,12.07,360.35
33.3,40.63,14.66,35.5,30.7,12.21,356.38
33.97,40.69,14.78,35.69,30.96,12.24,365.04
34.04,40.95,14.84,35.55,30.98,12.35,362.03
34.15,40.81,14.75,35.6,30.72,12.7,358.65
33.8,40.38,14.84,35.89,31.23,12.75,360.88
33.82,41.04,14.92,35.71,31.65,12.6,362.49
33.88,41.22,14.71,35.43,31.21,12.45,363.88
33.7,41.38,14.75,35.35,31.13,12.22,364.57
34.09,41.39,14.78,35.57,31.18,12.26,363.07
33.34,40.61,14.24,34.32,30.21,12.05,354
33.92,40.66,14.41,35.62,30.03,11.98,350.56
34.05,40.83,14.33,35.27,30.5,11.82,351.95
34.57,41.14,14.33,35.8,30.47,12.17,350.18
34.34,41.39,14.36,35.38,30.31,12.17,354.96
34.94,41.51,14.1,35.49,30.06,12.03,357.36
36.21,41.38,14.25,35.58,30.39,12.19,366.07
35.84,41.08,13.82,35.59,30.1,11.96,364.01
35.98,41.77,14.01,36.23,30.94,11.95,360.63
35.8,42.58,14.22,35.92,32.14,12.03,361.01
35.55,42.1,14.34,36.02,31.9,12.05,356.03
35.38,42.05,14.33,36.03,31.68,11.97,355.84
36.23,41.82,14.22,37,31.59,11.83,354.66
36.04,42,14.23,37.34,31.85,11.78,356.31
35.63,42.5,14.35,36.95,32.08,11.73,357.24
35.76,42.5,14.48,37.15,32.1,11.73,353.98
36.26,43.63,14.23,36.91,32.72,11.42,357.47
34.93,42.5,14.34,36.15,33.85,11.06,354
34.99,43.08,14.03,36.25,33.3,11.66,360.03
35.98,41.91,13.17,36.59,32.72,11.4,357.07
36.02,42.12,12.84,35.83,32.11,11.06,354.88
36.47,42.35,13.6,35.48,32.19,10.91,354.58
36.38,41.9,13.88,35.45,32.02,10.25,354.65
36.58,42.49,13.63,36.19,32.1,10.11,352.33
37.37,43.23,13.73,36.58,32.02,10.22,351.37
37.6,43.64,13.61,37.28,32.2,10.13,350.31
37.09,43.87,13.41,37.11,33.12,10.49,346.71
37.93,43.87,13.25,36.45,33.53,10.32,343.9
38.53,43.12,13.46,36.24,33.62,10.13,334.53
38.63,43.54,13.78,36.49,33.82,10.2,331.25
38.48,43.75,13.96,37.12,33.71,10.28,326.43
38.22,43,13.3,36.16,32.93,10.12,318.22
37.88,42.65,13.18,35.61,33.38,9.7,305.14
37.42,42.02,13.16,36.11,33.12,8.86,287.1
37.09,41.8,13.23,35.38,32.84,8.26,283.75
37.71,42.1,13.11,35.06,32.75,8.24,285.14
37.97,41.79,13.25,34.83,32.95,8.13,292.18
36.92,40.98,13.1,34.11,32.71,8.03,293.18
36.8,41.14,12.6,34.56,32.65,7.35,286.59
35.98,40.36,11.95,34.17,32.04,6.35,280.59
35.56,39.12,11.8,33.52,31.17,6.35,278.68
36.61,39.69,11.95,34.11,31.27,6.71,285.07
36,40.1,12.12,34.36,31.97,6.75,291.02
36.42,42.33,12.84,35.14,32.87,6.76,293.16
37.12,41.4,12.84,35.2,32.78,6.49,286.05
37.55,43.08,13.13,35.35,33.39,6.62,291.11
37.22,42.33,12.41,34.74,33.07,6.14,283.99
38.37,42.61,12.67,34.3,32.89,5.96,282.78
38.41,42.35,12.74,34.91,33.4,5.99,281.45
38.47,42.3,12.52,34.51,33.03,5.96,280
38.77,42.13,12.46,34.94,32.92,6.07,283.38
38.45,42.3,12.76,34.97,32.6,6.36,285.87
37.94,41.76,12.72,34.28,32.39,7.33,280.58
38.41,42.1,12.96,34.6,32.59,7.5,280.15
38.03,41.83,12.92,34.52,33.07,7.16,282.16
37.62,41.79,13.13,34.65,32.88,7.17,276.29
38.52,42.05,13.14,35.55,33.37,7.28,275.84
38.52,42.05,13.14,35.55,33.37,7.28,275.84
38.65,42.29,13.3,36.47,34.49,7.21,275.81
38.52,42.53,12.86,36.55,34.35,7.19,276.64
38.61,42.58,12.82,36.04,34.63,7.83,278.08
40,43.09,12.5,35.19,34.18,7.94,275.75
39.47,42.59,12.1,34.64,33.77,7.91,276.04
38.49,41.86,11.97,34.88,32.69,8.51,276.11
38.14,41.5,11.84,33.97,33.2,8.6,280.83
36.94,41.34,11.42,33.46,32.63,7.73,277.21
37.73,42.81,11.56,34.64,32.79,7.5,279.71
38.23,42.95,11.79,34.94,32.97,7.11,290.42
